,TCGA-05-4244-01
1626,-2.1986
1627,-0.5684
1628,-0.1480132112414857
1629,1.3311
1630,1.2352
1631,-4.946399999999999
1632,2.4532
1633,-1.2041
1634,3.0674
1635,-2.1232
1636,-0.4308
1637,-0.1514
1638,0.0654
1639,-0.6255
1640,-0.6138
1641,-0.5765
1642,1.4644999999999997
1643,0.3165
1644,-0.1633
1645,-1.7715999999999998
1646,2.6641
1647,-1.8858
1648,1.3275
1649,-3.638
1650,-1.0003
1651,0.8866
1652,-0.8792
1653,-2.5805
1654,0.1364
1655,-0.747
1656,-0.0213
1657,0.1429
1658,0.819
1659,-0.3726
1660,-1.378
1661,-3.4999
1662,-2.7826
1663,-1.1232
1664,-2.6613
1665,-2.4701
1666,0.9853
1667,4.312200000000001
1668,4.1164000000000005
1669,3.0927
1670,2.8002
1671,-0.8137
1672,-2.4227
1673,1.6554
1674,0.3268999999999999
1675,4.0297
1676,2.3677
1677,-1.4582
1678,-1.9411
1679,-0.8554
1680,-1.7253
1681,1.4619
1682,0.2887999999999999
1683,-3.724800000000001
1684,-3.6281
1685,-9.0281
1686,-2.8466
1687,0.4562999999999999
1688,-0.6181
1689,-0.1480132112414857
1690,-4.1433
1691,1.0624
1692,-1.8018
1693,-2.0689
1694,-3.1205
1695,0.195
1696,1.1017
1697,-2.0367999999999995
1698,0.6832999999999999
1699,-3.9207
1700,1.7414
1701,-3.5068999999999995
1702,-16.3959
1703,-1.0029
1704,-6.1365
1705,3.5215
1706,-0.1480132112414857
1707,-4.091000000000001
1708,-0.8125
1709,0.1964999999999999
1710,-2.8964
1711,-0.8708
1712,3.3597
1713,-7.141
1714,1.8427
1715,0.3498
1716,0.2397
1717,-1.0763
1718,-6.195599999999999
1719,1.9511
1720,-2.1105
1721,0.6799999999999999
1722,-1.3996
1723,-6.1677
1724,0.6894
1725,-0.0678
1726,0.867
1727,-2.2272
1728,-0.618
1729,1.5822
1730,-2.7658
1731,-0.1071
1732,-0.1093
1733,-0.4789
1734,-0.1480132112414857
1735,-1.7483
1736,1.9001
1737,-2.9318
1738,0.0193999999999999
1739,1.6924999999999997
1740,-1.0779
1741,-1.7631
1742,3.7096
1743,-1.0746
1744,0.4848
1745,1.3316
1746,-2.6091
1747,2.1026
1748,-0.1480132112414857
1749,-0.1480132112414857
1750,-0.9722
1751,-0.0036999999999999
1752,-4.942
1753,-0.8726
1754,2.6691
1755,-0.5214
1756,-0.8315
1757,-3.3058000000000005
1758,-1.8937
1759,-1.1053
1760,-4.5852
1761,0.4218999999999999
1762,-0.5648
1763,-2.4897
1764,-3.0502
1765,-0.1480132112414857
1766,0.3497
1767,-0.4818
1768,-1.9941
1769,-0.282
1770,-0.4186
1771,-4.277799999999999
1772,1.2873
1773,0.0831
1774,1.2634000000000003
1775,2.9779
1776,2.097
1777,1.7067
1778,5.047500000000001
1779,-0.3714
1780,30.3919
1781,-1.713
1782,-0.2725
1783,-1.8591
1784,0.082
1785,0.6154999999999999
1786,-4.0868
1787,2.7381
1788,-3.7422
1789,0.3864000000000001
1790,4.265000000000001
1791,-0.1480132112414857
1792,-0.0469999999999999
1793,1.3846999999999998
1794,0.1650999999999999
1795,-0.1579
1796,0.0695
1797,3.8058
1798,0.6509
1799,-0.7609
1800,-1.536
1801,-1.6209
1802,-4.6378
1803,2.0562
1804,-0.1723
1805,1.1385
1806,0.9482
1807,2.3342
1808,1.4952
1809,-0.4566
1810,4.2170000000000005
1811,-1.5319
1812,-5.116199999999999
1813,0.3401
1814,2.6978
1815,-1.9828
1816,-2.5381
1817,0.5667
1818,-0.5502
1819,-0.6059
1820,-0.9639
1821,0.0464
1822,-1.9904
1823,0.5207
1824,-0.6247
1825,-1.0663
1826,3.824300000000001
1827,-1.2687
1828,-2.8883
1829,-2.886
1830,0.0085
1831,-0.8604
1832,2.5837
1833,-0.0608999999999999
1834,-0.3504
1835,2.2755
1836,-3.2233
1837,-4.561999999999999
1838,-4.2659
1839,-1.3415
1840,-1.1165000000000005
1841,-2.062
1842,0.2474
1843,0.0363999999999999
1844,-0.1480132112414857
1845,-2.1517
1846,-0.2842
1847,-3.5312
1848,-0.6673
1849,2.0069
1850,2.1894
1851,-5.224599999999999
1852,0.137
1853,4.414100000000001
1854,-2.3586
1855,1.7506999999999997
1856,0.4263
1857,0.1795
1858,3.8933
1859,0.9135
1860,0.3554999999999999
1861,-1.22
1862,-1.3609
1863,1.7555999999999998
1864,0.3182
1865,-0.8132
1866,0.7013999999999999
1867,1.8604
1868,-8.1195
1869,-1.3715
1870,0.7335
1871,-4.2187
1872,-0.1042
1873,2.5647
1874,1.1894
1875,-0.0023
1876,1.1295
1877,0.3512999999999999
1878,0.0943999999999999
1879,0.8185
1880,-4.1892
1881,-1.9548
1882,-6.9206
1883,1.8248
1884,-2.8668
1885,-1.1871
1886,1.743
1887,0.7122
1888,2.2379
1889,-0.1480132112414857
1890,-2.5774
1891,0.3363
1892,-1.8686
1893,2.0596
1894,0.9477
1895,-2.6389
1896,2.2257
1897,-0.4666
1898,3.3323
1899,-0.1480132112414857
1900,-0.7807
1901,0.7137
1902,2.6105
1903,0.4611
1904,-2.1645
1905,0.7151999999999998
1906,-0.3564
1907,-0.6024
1908,1.9753000000000005
1909,-0.1480132112414857
1910,-3.2499
1911,-1.1035
1912,-7.046799999999999
1913,1.6379999999999997
1914,-0.5906
1915,-4.632899999999999
1916,0.702
1917,-0.131
1918,0.1518
1919,-0.2803
1920,-0.9274
1921,-0.7565
1922,-2.9855
1923,3.339
1924,-1.5454
1925,1.8005
1926,0.4568
1927,-0.7004
1928,-1.0159000000000002
1929,1.7582999999999998
1930,-0.4651999999999999
1931,-0.1480132112414857
1932,-1.2479
1933,0.9341
1934,-1.3542
1935,-0.0284999999999999
1936,-1.5383
1937,-1.1812999999999998
1938,1.6959
1939,4.9108
1940,-3.0864
1941,0.7158
1942,4.225300000000001
1943,-2.6869
1944,-1.3627
1945,-0.5859
1946,-2.1676
1947,0.9825
1948,0.0895
1949,-0.7108
1950,0.2194000000000001
1951,-2.1159
1952,3.3828000000000005
1953,-1.6678
1954,-2.3655
1955,-2.1235
1956,1.4636
1957,0.5016999999999999
1958,-3.4135
1959,2.7644
1960,1.2766
1961,1.5175
1962,-3.0228
1963,-1.1037
1964,-2.1091000000000006
1965,1.1707
1966,0.2739
1967,3.0339000000000005
1968,-3.0173
1969,-0.1304
1970,2.5372
1971,7.358499999999999
1972,5.572800000000001
1973,-0.5519
1974,2.1319
1975,1.0496
1976,4.8065
1977,1.6425
1978,-0.2134
1979,2.4254
1980,-0.9931
1981,-0.3609
1982,3.7593
1983,-3.084
1984,2.2011
1985,-0.5415
1986,-1.1727000000000003
1987,0.3961
1988,-4.1303
1989,-6.27
1990,1.9952
1991,5.1729
1992,-0.5692
1993,-3.4079
1994,2.0188
1995,-2.3518
1996,1.059
1997,1.1112
1998,0.0935
1999,-2.224
2000,-4.033
2001,0.9412
2002,-3.6103
2003,-0.5671
2004,1.2768
2005,-2.0386
2006,-0.9336
2007,2.0129
2008,-3.5393000000000003
2009,3.3828000000000005
2010,-1.0342000000000002
2011,3.2723000000000004
2012,2.0387
2013,-0.3777
2014,-1.6859
2015,2.0877
2016,-1.7224
2017,6.4154
2018,-1.9301
2019,4.794500000000001
2020,2.8248
2021,4.146600000000001
2022,2.9215000000000004
2023,-1.5463
2024,0.615
2025,0.5780999999999998
2026,3.8985
2027,3.2753
2028,4.3832
2029,2.8859
2030,-1.3821
2031,2.6306
2032,1.1
2033,1.4378999999999995
2034,1.5664999999999998
2035,2.9888
2036,-0.431
2037,-4.632899999999999
2038,-1.2916
2039,3.618100000000001
2040,0.0766999999999999
2041,-7.1134
2042,3.111
2043,-0.2703
2044,-0.0669
2045,0.1853
2046,-1.6689
2047,-0.2033
2048,2.5543
2049,-2.4958
2050,-1.3232
2051,2.826
2052,1.8557
2053,-1.8098
2054,-3.9184
2055,3.167
2056,1.5952
2057,-1.1892
2058,-6.150599999999999
2059,-0.4621
2060,-0.3808
2061,-0.5325
2062,-3.4312
2063,0.6725
2064,1.0715
2065,-2.402
2066,1.7342
2067,2.3442
2068,0.9983
2069,-1.6257
2070,-2.1832
2071,1.2952
2072,-1.8682
2073,2.5811
2074,-0.066
2075,2.4522
2076,1.9806
2077,-29.1657
2078,-0.6363
2079,1.653
2080,-0.135
2081,1.4808
2082,-0.3083
2083,-1.542
2084,5.582600000000001
2085,1.7088
2086,1.9629
2087,0.9369
2088,2.6859
2089,0.2219999999999999
2090,-1.7925
2091,0.1896999999999999
2092,-1.5279
2093,-0.6425
2094,0.6287999999999999
2095,-2.296
2096,0.8167
2097,-1.5785
2098,1.3592
2099,3.3223
2100,-2.3038
2101,-0.2525
2102,-1.5679
2103,-0.2256
2104,-0.1566
2105,2.3531
2106,-1.4867
2107,2.9856
2108,0.7875999999999999
2109,0.0681999999999999
2110,1.9444
2111,0.8881000000000001
2112,-2.2294
2113,1.5773
2114,-0.5268
2115,5.774600000000001
2116,-1.3784
2117,0.4023
2118,1.1312
2119,1.6301
2120,-1.3366
2121,-0.9392
2122,-0.2931
2123,4.514800000000001
2124,0.1438
2125,0.9058000000000002
2126,0.0574999999999999
2127,-3.8663
2128,0.3470999999999999
2129,13.4412
2130,0.8986000000000001
2131,4.369100000000001
2132,2.7168
2133,-3.5504
2134,-0.4664
2135,2.7421
2136,2.5597
2137,-13.2453
2138,5.0183
2139,7.8179
2140,2.3291
2141,0.0852
2142,4.0242
2143,5.9899
2144,3.817400000000001
2145,-0.8734
2146,-7.2942
2147,2.6964
2148,0.1681
2149,-1.4331
2150,6.2689
2151,-0.3959
2152,3.2126
2153,-0.2944
2154,-1.6958
2155,-1.2625
2156,-3.4749
2157,5.484200000000001
2158,-1.3881
2159,4.2401
2160,-0.4739
2161,-2.0556
2162,-5.066599999999999
2163,-1.4669
2164,-2.6304
2165,-0.4705
2166,1.2867
2167,3.6293
2168,-4.0564
2169,-0.4493
2170,-0.6924
2171,3.4393
2172,-2.694
2173,2.0651
2174,-0.0846
2175,3.6338
2176,1.9306
2177,0.0427
2178,-1.2006
2179,1.5316
2180,2.0975
2181,-1.3376
2182,6.526300000000001
2183,-4.811499999999999
2184,-0.1480132112414857
2185,2.075
2186,-1.4943
2187,-0.6196
2188,-1.5977
2189,-0.0001999999999999
2190,-0.2261
2191,-1.0206
2192,-0.5487
2193,-0.9453
2194,0.5957000000000001
2195,1.1586
2196,0.8479000000000001
2197,-0.0393
2198,1.5739
2199,-0.9663
2200,-8.5182
2201,3.796
2202,-1.433
2203,6.8596
2204,-0.545
2205,1.738
2206,-0.1514999999999999
2207,0.1139
2208,2.8447
2209,1.3901
2210,7.5419
2211,2.9279999999999995
2212,2.6235
2213,-3.2555
2214,2.6032
2215,1.0015
2216,0.5899
2217,0.6559
2218,0.921
2219,2.5788
2220,-1.5221
2221,1.8077
2222,4.428700000000001
2223,3.8664
2224,6.5831
2225,2.7678
2226,0.8035999999999999
2227,2.2147
2228,-1.6557
2229,13.2823
2230,3.495
2231,-0.1480132112414857
2232,-0.1764
2233,-1.2674
2234,4.902800000000001
2235,6.316000000000001
2236,0.4841999999999999
2237,0.0912999999999999
2238,1.4927999999999997
2239,-3.2052
2240,-0.2697
2241,-0.8393
2242,-0.5514
2243,2.7358
2244,0.0711999999999999
2245,-1.8103
2246,-0.383
2247,2.9977000000000005
2248,3.2506
2249,3.3434
2250,4.3613
2251,-3.0971
2252,-2.7379
2253,1.6153
2254,-2.2104
2255,1.1303
2256,1.2741
2257,0.6588
2258,2.0417
2259,-3.1945
2260,-4.0396
2261,0.8971
2262,-2.1219
2263,3.0509000000000004
2264,-4.8621
2265,-0.4135
2266,-2.3099
2267,0.3430999999999999
2268,-1.5145
2269,-1.2937
2270,-2.2743
2271,0.7354
2272,-0.8077
2273,1.0834
2274,-4.3051
2275,-0.3511
2276,-0.1817
2277,0.3847
2278,4.405200000000001
2279,-0.0205
2280,0.5721
2281,-1.6592
2282,0.8037000000000001
2283,-2.9746
2284,1.3321
2285,0.1311
2286,-3.8929
2287,-1.4771
2288,-0.1153
2289,-1.2702
2290,-5.1746
2291,0.54
2292,-2.1955
2293,-2.2598
2294,0.0069
2295,-0.1480132112414857
2296,-4.0984
2297,-4.616399999999999
2298,-3.091
2299,-0.2358
2300,0.6584000000000001
2301,-0.2968
2302,-0.5617
2303,-1.1761
2304,-0.7958
2305,-4.0738
2306,0.4924999999999999
2307,6.4208
2308,3.3898
2309,-0.3102
2310,-0.2424
2311,-0.5993
2312,-0.9881
2313,-0.6347
2314,1.7692
2315,-4.2731
2316,0.6603999999999999
2317,3.9077
2318,-6.7102
2319,0.1341
2320,-0.1480132112414857
2321,2.5913
2322,-0.0887
2323,-0.1480132112414857
2324,-0.0681
2325,2.5537
2326,0.3225
2327,1.3715000000000002
2328,-0.2722
2329,0.2695000000000001
2330,0.4436
2331,-0.3059
2332,-0.6984
2333,-1.5849
2334,-0.1480132112414857
2335,-0.8987
2336,-2.5294
2337,-3.4649000000000005
2338,0.1266
2339,-7.3255
2340,4.665900000000001
2341,0.0558
2342,-4.0243
2343,-0.9209
2344,2.7807
2345,0.5316999999999998
2346,0.9744000000000002
2347,-0.6152
2348,1.5845999999999998
2349,10.6692
2350,2.5412
2351,-0.3317
2352,-0.9508
2353,0.2347
2354,1.1994
2355,0.1438
2356,-2.2395
2357,-1.5717
2358,0.4073
2359,-0.1480132112414857
2360,1.52
2361,-5.186
2362,-4.2609
2363,0.0673
2364,-1.0297
2365,-0.3858
2366,-2.3258
2367,-2.2755
2368,-0.7547999999999999
2369,0.7707000000000002
2370,0.4682999999999999
2371,0.9630999999999998
2372,-1.2216
2373,-2.0786
2374,-2.7107
2375,-1.0158
2376,-0.7687
2377,-2.2689
2378,-1.7178
2379,1.7533
2380,-4.4476
2381,1.2911
2382,-0.7345
2383,0.2375
2384,-1.0433
2385,-7.382999999999999
2386,2.0915
2387,1.3922000000000003
2388,0.5366999999999998
2389,2.6848
2390,-0.5523
2391,3.0082
2392,2.9813
2393,-3.1401
2394,3.1488
2395,4.7646
2396,0.2933
2397,-2.7375
2398,0.3026999999999999
2399,-0.1480132112414857
2400,2.1402
2401,8.7653
2402,-0.0660999999999999
2403,3.658
2404,-0.1715
2405,-2.3909
2406,1.9697
2407,1.2641999999999998
2408,3.3246
2409,1.3292
2410,5.865
2411,3.5113
2412,-0.2242
2413,-0.1480132112414857
2414,1.8326
2415,-0.1480132112414857
2416,-3.4616
2417,-1.8067
2418,4.647500000000001
2419,1.6695
2420,-1.0588
2421,1.8115
2422,-1.3062
2423,-0.5507
2424,-0.1076
2425,1.8188
2426,3.6378
2427,0.0568
2428,-1.2756
2429,5.1197
2430,-0.0502
2431,-1.4389
2432,-2.7818
2433,4.906600000000001
2434,-0.4251
2435,-1.9432000000000005
2436,1.1257
2437,-1.2454
2438,-0.1480132112414857
2439,0.8372999999999999
2440,0.7041
2441,0.2990999999999999
2442,0.6833999999999999
2443,1.5656
2444,-6.119299999999999
2445,-0.6498999999999999
2446,-1.1646
2447,1.3377
2448,-3.4733
2449,1.2391
2450,-0.059
2451,-1.5289
2452,-0.8808
2453,1.7236
2454,-0.8885
2455,-0.3707
2456,0.1533999999999999
2457,0.7976999999999999
2458,2.4539
2459,-1.6994
2460,-2.6882
2461,2.1745
2462,-2.678
2463,-0.1443
2464,-4.1451
2465,3.695
2466,1.4221
2467,-1.3091
2468,0.9496
2469,1.126
2470,1.8369
2471,-0.7888
2472,0.4565
2473,-0.7135
2474,-0.2678
2475,1.3148
2476,-4.282499999999999
2477,-0.6693
2478,-1.0868
2479,1.126
2480,-0.3961
2481,-0.8393
2482,-1.4802
2483,-1.5212
2484,-2.7849
2485,0.1678
2486,-2.1441
2487,0.4553
2488,-0.6763999999999999
2489,-5.1989
2490,-2.0099
2491,-1.9026
2492,0.3349999999999999
2493,-3.8515000000000006
2494,-0.9205
2495,-2.5116
2496,1.1941
2497,-3.4362
2498,-1.9331
2499,9.2024
2500,-3.1682
2501,0.3499
2502,0.5853
2503,-16.9964
2504,-0.1480132112414857
2505,0.8805000000000001
2506,-0.3426
2507,2.2894
2508,-0.9346
2509,-5.049099999999999
2510,-1.3684
2511,1.3307
2512,-9.5862
2513,-4.511199999999999
2514,2.0135
2515,0.168
2516,-0.1175999999999999
2517,0.1382
2518,0.3181
2519,2.2777
2520,-3.9888
2521,-4.7668
2522,0.1073
2523,-4.0968
2524,2.6753
2525,-0.1480132112414857
2526,0.2774
2527,-0.5092
2528,-4.3103
2529,-4.962299999999999
2530,-0.1480132112414857
2531,0.4276999999999999
2532,0.2336999999999999
2533,1.7713
2534,2.7469999999999994
2535,-2.9603
2536,0.9765
2537,-0.0633
2538,2.3541
2539,-2.2389
2540,-2.0766
2541,-4.0276
2542,-0.883
2543,1.9417
2544,-0.8944
2545,-4.739699999999999
2546,-2.9924
2547,-1.1753
2548,1.1788
2549,-0.1874
2550,5.8255
2551,-4.0346
2552,-0.1102
2553,2.3825
2554,-2.2546
2555,4.147300000000001
2556,2.767
2557,2.5413
2558,2.3621
2559,5.769
2560,1.1175
2561,3.5372
2562,2.2528
2563,-1.4612
2564,-0.5073
2565,-2.2833
2566,-0.1939
2567,1.4840999999999998
2568,4.65
2569,1.9090000000000005
2570,0.8249
2571,4.514100000000001
2572,-0.5847
2573,-0.1480132112414857
2574,-0.5338
2575,4.1075
2576,-3.6789
2577,1.6974
2578,1.7233
2579,0.254
2580,-1.1062
2581,2.1685
2582,-3.6925
2583,-1.4824
2584,-0.4498
2585,-3.7653
2586,-0.2109
2587,-3.4118000000000004
2588,-1.1075
2589,0.9358
2590,-1.5857
2591,0.8273999999999999
2592,-0.2149
2593,-0.1059
2594,-0.4878
2595,0.8867
2596,1.0934
2597,3.3753
2598,2.1969
2599,0.03
2600,-3.1925
2601,1.9904
2602,-0.4388
2603,-0.2464
2604,3.4676
2605,-0.3937
2606,-0.9984
2607,1.7956
2608,0.2872
2609,-3.8247
2610,-3.774
2611,2.9521
2612,1.6515
2613,-1.2509
2614,1.4846
2615,-0.2446
2616,-3.2581
2617,-2.1384
2618,1.8871
2619,1.4599
2620,-0.0546
2621,0.4791000000000001
2622,3.6466
2623,1.0971
2624,-1.0204
2625,-1.5264
2626,2.2859
2627,-1.5523
2628,-10.3412
2629,-0.4002
2630,2.2007
2631,0.1795
2632,0.5335
2633,-0.7232
2634,2.5759
2635,-1.0456
2636,-1.3766
2637,-0.1480132112414857
2638,-2.8999
2639,1.4634
2640,4.0341000000000005
2641,-1.024
2642,-1.4928
2643,2.0828
2644,-2.5353
2645,2.117
2646,0.4211
2647,-2.3781
2648,0.0266
2649,-1.0085
2650,-1.4927
2651,-0.0431
2652,0.4109
2653,-2.1625999999999994
2654,-1.542
2655,-1.1628000000000005
2656,-0.2281
2657,0.3471999999999999
2658,-2.0093
2659,3.1844999999999994
2660,-1.6516
2661,-1.4547
2662,-0.3703
2663,-4.7455
2664,0.621
2665,1.6627
2666,0.4134
2667,-1.7748
2668,-2.4898
2669,-0.5999
2670,0.188
2671,2.6116
2672,3.1362
2673,1.7082
2674,1.6761
2675,2.9186
2676,-1.4825
2677,-0.1480132112414857
2678,-2.2633
2679,2.1536
2680,3.2336
2681,-4.6212
2682,-2.6612
2683,1.6656
2684,3.5633
2685,-2.2571
2686,2.0276
2687,0.9724
2688,1.8022
2689,2.0211
2690,1.5072
2691,0.4462999999999999
2692,0.3586
2693,0.0495999999999999
2694,-0.3361
2695,-3.8191
2696,0.4467
2697,-5.3309
2698,-1.5572
2699,-1.2162000000000002
2700,-0.1028
2701,0.1299
2702,0.5338
2703,0.7173
2704,-0.1480132112414857
2705,0.9212
2706,-1.422
2707,6.191600000000001
2708,-1.2931
2709,-6.863999999999999
2710,-0.9341
2711,-2.472
2712,5.2033000000000005
2713,-2.2661
2714,-3.1449
2715,2.0819
2716,5.02
2717,1.2588
2718,-3.2955
2719,1.5408
2720,4.5297
2721,3.4509
2722,0.6927
2723,0.0383
2724,-2.2051
2725,3.4445
2726,5.9369
2727,-1.6672
2728,6.020800000000001
2729,1.5932
2730,-1.3377
2731,1.4561
2732,0.6829
2733,-0.7995
2734,-3.6513
2735,2.0018
2736,-4.0276
2737,4.153400000000001
2738,-0.1480132112414857
2739,-2.0057
2740,3.8023
2741,1.7525999999999995
2742,-1.5542
2743,-1.1515
2744,-0.9168
2745,-4.7592
2746,-2.4966
2747,-2.1294
2748,4.8817
2749,-1.5294
2750,5.604700000000001
2751,-1.876
2752,-0.4439
2753,2.053
2754,2.2021
2755,2.914
2756,-0.1131
2757,-2.781
2758,-0.3746
2759,0.5842999999999999
2760,0.4104
2761,0.4648
2762,-1.861
2763,-2.5274
2764,0.3442
2765,0.4296999999999999
2766,-4.641499999999999
2767,-0.319
2768,-0.1757
2769,1.2609
2770,3.8778
2771,-0.3596
2772,-0.0030999999999999
2773,-1.8068
2774,-6.5983
2775,-3.9234
2776,-1.9034
2777,-2.6105
2778,-0.2455
2779,-1.431
2780,-0.3301
2781,-3.1618
2782,-2.4085
2783,-0.2402
2784,1.9985
2785,3.5671
2786,-1.5331
2787,0.8912
2788,-0.0972
2789,1.9197
2790,-0.1480132112414857
2791,-0.1714
2792,-1.4307
2793,0.6422999999999999
2794,1.9561
2795,1.8093
2796,-1.9981
2797,0.6413
2798,-1.8253
2799,-0.0075
2800,1.0146
2801,-1.0764
2802,0.3523
2803,-1.7459
2804,1.3975000000000002
2805,-1.0919
2806,1.2709999999999997
2807,-0.4259
2808,-2.4344
2809,-0.3604
2810,-1.279
2811,-1.733
2812,-2.1272
2813,-4.904399999999999
2814,-1.0898000000000003
2815,-3.661
2816,-1.3285
2817,0.2158999999999999
2818,-1.1448
2819,7.7432
2820,-2.1784
2821,-2.4342
2822,-1.5747
2823,-0.2425
2824,-2.2703
2825,-1.1769
2826,-0.184
2827,0.2
2828,-0.0406
2829,4.745800000000001
2830,4.5153
2831,-1.5573
2832,-1.5742
2833,0.5695999999999999
2834,-2.1196
2835,-3.1346
2836,-3.8334000000000006
2837,-3.8624
2838,-0.1480132112414857
2839,-3.9218
2840,-0.4525
2841,-1.3972
2842,3.2331000000000003
2843,-6.685100000000002
2844,1.2235
2845,-0.7667
2846,-4.769399999999999
2847,-1.0536000000000003
2848,-1.637
2849,-4.6381
2850,6.286800000000001
2851,-1.4985
2852,-0.1480132112414857
2853,-2.3092
2854,-2.4599
2855,0.3894999999999999
2856,2.6427
2857,-1.0227
2858,-1.2216
2859,-0.9494
2860,-2.9862
2861,-1.5276
2862,9.4964
2863,1.5231
2864,1.5244
2865,-0.9647
2866,0.7847
2867,-2.1476
2868,-2.237
2869,-9.0433
2870,-4.507099999999999
2871,1.0324
2872,3.878400000000001
2873,-1.3849
2874,5.886700000000001
2875,-6.5109
2876,-2.3325
2877,-0.1480132112414857
2878,-2.5444
2879,-5.9202
2880,-0.1480132112414857
2881,-0.2236
2882,-5.8734
2883,-4.1111
2884,4.434900000000001
2885,2.5814
2886,-9.3751
2887,-0.8021
2888,-3.1369
2889,2.8736999999999995
2890,-3.1353
2891,-1.9462
2892,-1.3872
2893,-2.0652
2894,-1.7584000000000002
2895,-1.0144
2896,-2.8656
2897,-4.298
2898,-4.6289
2899,-0.5512
2900,-3.7164
2901,-2.1484
2902,-0.0062999999999999
2903,-1.0175999999999998
2904,-0.7395
2905,-6.734399999999999
2906,2.0874
2907,-2.3212
2908,0.2081999999999999
2909,-2.6924
2910,-1.7764
2911,0.247
2912,-1.9876
2913,-2.6604
2914,2.5335
2915,1.9182
2916,-1.869
2917,1.1995
2918,1.6730000000000005
2919,-0.9805
2920,-2.3265
2921,-1.0489
2922,-1.2316
2923,-0.7549
2924,-3.8798
2925,4.0806
2926,-1.4164
2927,-0.5134
2928,-2.6345
2929,0.2732
2930,1.3086999999999998
2931,-1.1001
2932,-1.4064
2933,0.1667999999999999
2934,-1.595
2935,-0.2656
2936,3.499
2937,-0.4938
2938,5.135200000000001
2939,5.5336
2940,-0.2253
2941,-2.0806
2942,-0.5042
2943,-0.0257
2944,-1.6735
2945,4.264000000000001
2946,-0.1993
2947,0.5546999999999999
2948,2.621
2949,2.2932
2950,-0.8372
2951,-0.9169
2952,-1.4082
2953,-1.4801
2954,4.4254
2955,-5.308199999999999
2956,-4.805199999999999
2957,-1.5726
2958,3.7594
2959,-0.2631
2960,-0.5523
2961,-0.2155
2962,-0.2316
2963,1.9671
2964,-0.0529999999999999
2965,-1.4187
2966,-2.2798
2967,1.9499
2968,1.5512
2969,1.7031999999999998
2970,-5.9986
2971,-1.2734
2972,-0.1480132112414857
2973,-3.8886
2974,-2.8936
2975,-1.8587
2976,1.4872
2977,-4.614599999999999
2978,1.2331
2979,1.3581
2980,0.2017
2981,3.0229
2982,-1.6498
2983,-0.2798
2984,-1.2393
2985,0.7135
2986,-1.041
2987,3.6201
2988,0.1361
2989,1.134
2990,3.0929
2991,-3.0864
2992,2.887
2993,-1.93
2994,-0.1480132112414857
2995,-3.9966
2996,0.7132000000000001
2997,0.3164
2998,-3.9959
2999,-1.6342
3000,0.879
3001,-1.4002
3002,3.1704
3003,1.0101
3004,-0.9936
3005,0.8235000000000001
3006,-3.1675
3007,-1.4743
3008,-3.5916
3009,2.8456
3010,-3.3891
3011,-6.932400000000001
3012,1.0514
3013,0.3222
3014,3.0636
3015,1.6477999999999997
3016,20.0072
3017,2.6853
3018,1.9267
3019,-9.9126
3020,-5.943
3021,-3.0519
3022,-3.2143
3023,0.9453
3024,-4.347299999999999
3025,1.203
3026,-2.0599
3027,2.775100000000001
3028,-3.9861
3029,0.0265
3030,-1.9777
3031,-0.6598
3032,1.4823
3033,-1.0916
3034,-0.3903
3035,-0.6248
3036,-1.2604
3037,-0.4772
3038,-0.2406
3039,0.1349
3040,1.5072
3041,-1.7742
3042,0.3506
3043,3.9156
3044,3.4424
3045,4.278600000000001
3046,2.9452
3047,0.9115
3048,-1.2397
3049,-4.3063
3050,4.367100000000001
3051,1.0413
3052,1.3135
3053,-0.1013999999999999
3054,-1.7568
3055,-0.8711
3056,1.5056
3057,-2.1420000000000003
3058,2.7762
3059,-1.0831
3060,-3.0264
3061,0.3079
3062,-1.8568
3063,-2.6291
3064,-0.0493999999999999
3065,1.233
3066,-0.1480132112414857
3067,-2.621
3068,0.7986
3069,-0.0911
3070,-0.6173
3071,1.4005000000000003
3072,1.9991
3073,0.2428
3074,1.0525
3075,-0.1906
3076,0.4163
3077,0.3892
3078,-1.3242
3079,-2.3285
3080,1.3141
3081,-0.1549999999999999
3082,-3.1616
3083,0.1655999999999999
3084,-1.5828
3085,-0.0610999999999999
3086,-0.5412
3087,1.7460999999999998
3088,-0.1569
3089,5.2216000000000005
3090,5.2742
3091,1.0668
3092,-0.5647
3093,0.7194000000000002
3094,2.6931
3095,-0.2817
3096,0.0231
3097,2.7458
3098,1.8603
3099,-0.1480132112414857
3100,-4.9718
3101,3.2627
3102,-0.4479
3103,0.7595000000000001
3104,-2.2918
3105,-1.2249
3106,1.6656999999999995
3107,-0.4877
3108,-0.8344
3109,0.5330999999999999
3110,0.2853
3111,6.037899999999999
3112,-0.3579
3113,-3.7888
3114,-0.6268
3115,5.644300000000001
3116,-2.7271
3117,-0.6106
3118,0.0958999999999999
3119,2.2639
3120,2.4814
3121,-0.7858
3122,0.2665999999999999
3123,0.2724
3124,1.955
3125,-0.405
3126,4.088700000000001
