Hugo_Symbol,expression
ASPM,5.627500000000001
ASPN,-0.7656
ASPRV1,-2.4427
ASPSCR1,-1.9387
ASRGL1,-1.3033
ASS1,1.153
ASTE1,-0.3893
ASTL,-2.6159
ASTN1,-1.653
ASTN2,-0.2782
ASXL1,-1.1218
ASXL2,1.0516
ASXL3,-1.5404
ASZ1,-2.5123
ATAD1,0.3992
ATAD2,7.381999999999998
ATAD2B,2.4897
ATAD3A,-1.2236
ATAD3B,0.5708
ATAD3C,-1.7619
ATAD5,5.003
ATCAY,-1.4416
ATE1,-1.4969
ATF1,1.2536000000000005
ATF2,0.1584999999999999
ATF3,-0.082
ATF4,-2.9485
ATF5,1.7763
ATF6,2.7264
ATF6B,0.6198
ATF7,-2.6318
ATF7IP2,1.4176999999999995
ATF7IP,1.5615
ATG10,2.9022
ATG12,2.8148000000000004
ATG16L1,4.9702
ATG16L2,0.4368000000000001
ATG2A,1.1346
ATG2B,0.3546
ATG3,0.5475
ATG4A,3.4914000000000005
ATG4B,1.4959
ATG4C,0.5041
ATG4D,0.2935
ATG5,-0.5156
ATG7,-0.9213
ATG9A,1.0744
ATG9B,1.8172
ATHL1,4.879200000000001
ATIC,4.9816
ATL1,0.4567
ATL2,2.5351
ATL3,2.6129
ATM,-2.5171
ATMIN,-2.6248
ATN1,-1.7337
ATOH1,-0.1480132112414857
ATOH7,0.0524
ATOH8,-1.2052
ATOX1,0.5180000000000001
ATP10A,0.8755
ATP10B,8.3507
ATP10D,-7.1838
ATP11A,1.6322
ATP11B,-1.7619
ATP11C,4.4895
ATP12A,-0.8001
ATP13A1,0.2874
ATP13A2,0.8618000000000001
ATP13A3,2.264
ATP13A4,2.3206
ATP13A5,0.3305
ATP1A1,0.2444999999999999
ATP1A2,-2.8311
ATP1A3,4.862300000000001
ATP1A4,-1.151
ATP1B1,2.8233
ATP1B2,-3.6596
ATP1B3,-1.5777
ATP1B4,-2.0523
ATP2A1,3.3638
ATP2A2,2.9231
ATP2A3,-2.5196
ATP2B1,-3.2476
ATP2B2,-0.4717
ATP2B3,-1.5436
ATP2B4,1.3693
ATP2C1,-2.6968
ATP2C2,-4.748999999999999
ATP4A,-1.449
ATP4B,-2.2446
ATP5A1,-0.7361
ATP5B,0.5196
ATP5C1,1.5243
ATP5D,0.2240999999999999
ATP5E,-0.4681
ATP5EP2,-0.6921
ATP5F1,0.2444999999999999
ATP5G1,-0.7559
ATP5G2,0.5449
ATP5G3,0.8773
ATP5H,3.1457
ATP5I,-0.1458
ATP5J2,1.1563
ATP5J,0.4640999999999999
ATP5L,1.8467
ATP5L2,-1.7197
ATP5O,0.2357
ATP5S,0.7478
ATP5SL,-1.0511
ATP6AP1,-0.4271
ATP6AP1L,1.741
ATP6AP2,-0.8828
ATP6V0A1,0.1689
ATP6V0A2,-0.0544999999999999
ATP6V0A4,-0.6744
ATP6V0B,-0.1376
ATP6V0C,-1.2058
ATP6V0D1,-1.6453
ATP6V0D2,0.1282999999999999
ATP6V0E1,0.8799000000000001
ATP6V0E2,0.9812
ATP6V1A,0.1235
ATP6V1B1,-0.0426
ATP6V1B2,-1.0288
ATP6V1C1,2.7650999999999994
ATP6V1C2,9.446
ATP6V1D,0.7306
ATP6V1E1,-0.6942
ATP6V1E2,4.0359
ATP6V1F,0.3578
ATP6V1G1,-1.4504
ATP6V1G2,-1.5852
ATP6V1G3,-5.480699999999999
ATP6V1H,0.595
ATP7A,2.2945
ATP7B,-1.2618
ATP8A1,-2.3066
ATP8A2,-2.7994
ATP8B1,1.1422
ATP8B2,1.1386
ATP8B3,3.2232
ATP8B4,0.0898999999999999
ATP8B5P,-1.9449
ATP9A,-0.3924
ATP9B,0.5231999999999999
ATPAF1,0.6316
ATPAF2,0.6316
ATPBD4,1.1015
ATPIF1,-1.6901
ATR,2.3235
ATRIP,1.1315
ATRN,1.1663
ATRNL1,-1.9777
ATRX,1.0145
ATXN10,-3.8374
ATXN1,1.3238
ATXN1L,-0.9726
ATXN2,1.2826999999999995
ATXN2L,2.8668000000000005
ATXN3,-0.8216
ATXN3L,-0.1480132112414857
ATXN7,1.3461999999999998
ATXN7L1,-1.5538
ATXN7L2,0.3545
ATXN7L3,3.9579
ATXN7L3B,-0.265
ATXN8OS,-0.1480132112414857
AUH,-0.5923
AUP1,2.9111
AURKA,4.252800000000001
AURKAIP1,-1.6623
AURKAPS1,1.6267
AURKB,3.4589
AURKC,-0.5429
AUTS2,2.5995
AVEN,2.1916
AVIL,2.6975
AVL9,6.381600000000001
AVP,-0.1480132112414857
AVPI1,-3.0742
AVPR1A,-0.4790999999999999
AVPR1B,13.929999999999998
AVPR2,-3.5309
AWAT1,5.8047
AWAT2,-1.7018
AXIN1,1.8933
AXIN2,-1.9586
AXL,-4.424199999999999
AZGP1,2.7721
AZI1,1.7151
AZI2,-3.0067
AZIN1,1.7068
AZU1,1.7703000000000002
B2M,-2.0252
B3GALNT1,-2.0309
B3GALNT2,3.9982
B3GALT1,-1.3076
B3GALT2,-3.8393
B3GALT4,-1.7880000000000005
B3GALT5,-0.0872
B3GALT6,-5.3432
B3GALTL,-4.8767
B3GAT1,2.8642000000000003
B3GAT2,0.1674999999999999
B3GAT3,-0.0205
B3GNT1,-2.2132
B3GNT2,-1.6964
B3GNT3,3.383
B3GNT4,3.9788
B3GNT5,-0.8016
B3GNT6,2.5681
B3GNT7,4.180300000000001
B3GNT8,1.7154
B3GNT9,-3.392100000000001
B3GNTL1,2.1286
B4GALNT1,-0.9002
B4GALNT2,0.3819
B4GALNT3,1.034
B4GALNT4,5.896099999999999
B4GALT1,0.5933
B4GALT2,2.09
B4GALT3,4.8331
B4GALT4,2.086
B4GALT5,-0.4015
B4GALT6,0.1783999999999999
B4GALT7,1.6118
B9D1,-0.5796
B9D2,-1.1757
BAALC,-3.3482
BAAT,1.3933
BACE1,-1.3178
BACE2,0.9933
BACH1,-1.3886
BACH2,-2.8977
BAD,-1.2089000000000003
BAG1,-1.9333
BAG2,-1.8611
BAG3,0.6087000000000001
BAG4,0.3886
BAG5,-0.4432
BAGE2,-1.1401
BAGE,-1.9982
BAHCC1,0.9232
BAHD1,-0.1624
BAI1,4.252800000000001
BAI2,1.3654
BAI3,-3.8263
BAIAP2,-1.7671
BAIAP2L1,3.2031
BAIAP2L2,4.6586
BAIAP3,1.2818
BAK1,1.5987000000000002
BAMBI,5.9259
BANF1,0.8287
BANF2,-0.1480132112414857
BANK1,-2.7305
BANP,-0.8507
BAP1,-1.6353
BARD1,3.343
BARHL1,-2.7455
BARHL2,-0.1480132112414857
BARX1,-1.4716
BARX2,0.9613
BASE,-2.4152
BASP1,-1.4039
BAT1,2.5695
BAT2,0.2633
BAT2L1,-0.8732
BAT2L2,1.6684
BAT3,0.3632999999999999
BAT4,0.2468
BAT5,-1.8401
BATF,0.0663
BATF2,0.7763
BATF3,2.5396
BAX,-0.2984
BAZ1A,0.5896
BAZ1B,-0.2638
BAZ2A,1.3382
BAZ2B,-0.3638
BBC3,0.3929
BBOX1,0.7233
BBS10,0.2529
BBS12,-0.6544
BBS1,-0.2585
BBS2,-0.2298
BBS4,-0.3981
BBS5,-1.1836
BBS7,0.3318
BBS9,2.0088
BBX,-1.8422
BCAM,0.6743
BCAN,-0.3375
BCAP29,-1.9787
BCAP31,2.5626
BCAR1,-3.346
BCAR3,-2.4537
BCAR4,-0.8064
BCAS1,-1.5158
BCAS2,1.534
BCAS3,-1.0789
BCAS4,-0.1286
BCAT1,3.4742
BCAT2,-0.8699
BCCIP,-0.7173
BCDIN3D,-0.1791
BCHE,-2.9125
BCKDHA,2.0116
BCKDHB,-1.9883
BCKDK,3.663
BCL10,1.9769
BCL11A,0.4853
BCL11B,1.0101
BCL2,-2.703
BCL2A1,-0.4650999999999999
BCL2L10,5.223600000000001
BCL2L11,0.7490999999999999
BCL2L12,3.1159
BCL2L13,-1.8119
BCL2L14,-0.5774
BCL2L15,5.8088
BCL2L1,0.0665
BCL2L2,-1.9981
BCL3,0.32
BCL6,0.2506999999999999
BCL6B,-3.3085
BCL7A,-0.2159
BCL7B,-1.8471
BCL7C,0.9416
BCL8,-0.922
BCL9,3.5304
BCL9L,3.4143
BCLAF1,-0.6268
BCMO1,3.2797
BCO2,-0.6234
BCOR,1.1898
BCORL1,1.5701
BCORL2,0.0919999999999999
BCR,0.7671000000000001
BCS1L,3.7663000000000006
BCYRN1,-0.1480132112414857
BDH1,1.0035
BDH2,-4.3468
BDKRB1,1.4293999999999998
BDKRB2,1.9156
BDNF,-5.5673
BDNFOS,-1.5672
BDP1,0.8606
BEAN1,6.0853
BECN1,3.5306000000000006
BEGAIN,2.87
BEND2,-1.5099
BEND3,2.6291
BEND4,-1.5507
BEND5,-2.5416
BEND6,2.0923
BEND7,-6.4838000000000005
BEST1,-3.0046
BEST2,-2.6768
BEST3,-0.8515
BEST4,2.5594
BET1,7.245199999999999
BET1L,0.8319000000000001
BET3L,-2.5806
BEX1,-2.888
BEX2,0.8938000000000001
BEX4,-8.6537
BEX5,0.8932
BEYLA,-0.1480132112414857
BFAR,0.7707000000000002
BFSP1,-3.5995
BFSP2,-0.9654
BGLAP,-0.4296
BGN,-1.3132
BHLHA15,-0.1374
BHLHB9,2.4587
BHLHE22,-1.1293
BHLHE23,-0.1480132112414857
BHLHE40,2.2884
BHLHE41,-1.9404
BHMT2,1.6667999999999998
BHMT,7.9069
BICC1,-2.0813
BICD1,2.1007
BICD2,-2.4689
BID,-0.53
BIK,-0.9568
BIN1,0.6091000000000001
BIN2,-2.0923
BIN3,-3.7413
BIRC2,0.6011999999999998
BIRC3,3.418200000000001
BIRC5,3.5612000000000004
BIRC6,1.5149
BIRC7,-0.0330999999999999
BIRC8,-0.1480132112414857
BIVM,-4.7859
BLCAP,-0.821
BLID,-5.000499999999999
BLK,-0.6005
BLM,3.6246
BLMH,0.8113000000000001
BLNK,-1.3576
BLOC1S1,-0.3696
BLOC1S2,-1.0256000000000003
BLOC1S3,-0.0862
BLVRA,1.6458999999999997
BLVRB,-0.6571
BLZF1,4.639100000000001
BMF,1.8211
BMI1,-1.7968999999999995
BMP10,-3.6397
BMP15,-2.0457
BMP1,-1.522
BMP2,-1.2072
BMP2K,-1.0574
BMP3,-2.7136
BMP4,-3.8339
BMP5,-6.7288
BMP6,-3.8961
BMP7,1.2788
BMP8A,2.5322
BMP8B,4.6035
BMPER,-6.5138
BMPR1A,-3.6146
BMPR1B,-1.582
BMPR2,-3.3448
BMS1,1.3257
BMS1P4,2.1761
BMS1P5,0.7085
BMX,-4.3064
BNC1,-0.8096
BNC2,-3.6602
BNIP1,2.488
BNIP2,-2.8329
BNIP3,4.9796
BNIP3L,0.7245999999999999
BNIPL,-4.582699999999999
BOC,-2.298
BOD1,1.9986
BOD1L,-0.5612
BOK,0.2577
BOLA1,2.2786
BOLA2,1.2879
BOLA3,3.7443
BOLL,-1.3938
BOP1,2.0161
BPESC1,-0.1480132112414857
BPGM,0.5578000000000001
BPHL,4.0838
BPI,-1.8584
BPIL1,0.3012
BPIL2,-8.5223
BPIL3,-0.1480132112414857
BPNT1,2.8686
BPTF,0.1946
BPY2,-0.1480132112414857
BRAF,1.7439
BRAP,2.9314
BRCA1,5.1987000000000005
BRCA2,1.7329
BRCC3,3.5465000000000004
BRD1,-1.7679
BRD2,-1.1784
BRD3,-1.5607
BRD4,-0.855
BRD7,-0.6341
BRD7P3,-0.0956
BRD8,3.6766
BRD9,3.1296
BRDT,0.2975
BRE,4.892200000000001
BREA2,2.2079
BRF1,-0.1281
BRF2,0.2523999999999999
BRI3,-3.3065000000000007
BRI3BP,4.007
BRIP1,6.341900000000001
BRIX1,4.5968
BRMS1,1.032
BRMS1L,0.3405
BRP44,3.2281
BRP44L,-0.7674
BRPF1,-0.9249
BRPF3,1.9748
BRS3,-2.781
BRSK1,3.0585
BRSK2,0.9363
BRWD1,1.5061
BRWD3,2.9379
BSCL2,1.331
BSDC1,1.4374999999999998
BSG,2.6097
BSN,0.6616
BSND,-0.3234
BSPH1,-0.1480132112414857
BSPRY,2.2505
BST1,-2.1986
BST2,-0.5684
BSX,-0.1480132112414857
BTAF1,1.3311
BTBD10,1.2352
BTBD11,-4.946399999999999
BTBD12,2.4532
BTBD1,-1.2041
BTBD16,3.0674
BTBD17,-2.1232
BTBD18,-0.4308
BTBD19,-0.1514
BTBD2,0.0654
BTBD3,-0.6255
BTBD6,-0.6138
BTBD7,-0.5765
BTBD8,1.4644999999999997
BTBD9,0.3165
BTC,-0.1633
BTD,-1.7715999999999998
BTF3,2.6641
BTF3L1,-1.8858
BTF3L4,1.3275
BTG1,-3.638
BTG2,-1.0003
BTG3,0.8866
BTG4,-0.8792
BTK,-2.5805
BTLA,0.1364
BTN1A1,-0.747
BTN2A1,-0.0213
BTN2A2,0.1429
BTN2A3,0.819
BTN3A1,-0.3726
BTN3A2,-1.378
BTN3A3,-3.4999
BTNL2,-2.7826
BTNL3,-1.1232
BTNL8,-2.6613
BTNL9,-2.4701
BTRC,0.9853
BUB1,4.312200000000001
BUB1B,4.1164000000000005
BUB3,3.0927
BUD13,2.8002
BUD31,-0.8137
BVES,-2.4227
BYSL,1.6554
BZRAP1,0.3268999999999999
BZW1,4.0297
BZW2,2.3677
C10orf10,-1.4582
C10orf105,-1.9411
C10orf107,-0.8554
C10orf108,-1.7253
C10orf110,1.4619
C10orf111,0.2887999999999999
C10orf113,-3.724800000000001
C10orf114,-3.6281
C10orf116,-9.0281
C10orf11,-2.8466
C10orf118,0.4562999999999999
C10orf119,-0.6181
C10orf120,-0.1480132112414857
C10orf122,-4.1433
C10orf12,1.0624
C10orf125,-1.8018
C10orf128,-2.0689
C10orf129,-3.1205
C10orf131,0.195
C10orf137,1.1017
C10orf140,-2.0367999999999995
C10orf18,0.6832999999999999
C10orf25,-3.9207
C10orf2,1.7414
C10orf26,-3.5068999999999995
C10orf27,-16.3959
C10orf28,-1.0029
C10orf32,-6.1365
C10orf35,3.5215
C10orf40,-0.1480132112414857
C10orf41,-4.091000000000001
C10orf4,-0.8125
C10orf46,0.1964999999999999
C10orf47,-2.8964
C10orf50,-0.8708
C10orf53,3.3597
C10orf54,-7.141
C10orf55,1.8427
C10orf57,0.3498
C10orf58,0.2397
C10orf62,-1.0763
C10orf67,-6.195599999999999
C10orf68,1.9511
C10orf71,-2.1105
C10orf72,0.6799999999999999
C10orf75,-1.3996
C10orf76,-6.1677
C10orf78,0.6894
C10orf79,-0.0678
C10orf81,0.867
C10orf82,-2.2272
C10orf84,-0.618
C10orf88,1.5822
C10orf90,-2.7658
C10orf91,-0.1071
C10orf93,-0.1093
C10orf95,-0.4789
C10orf96,-0.1480132112414857
C10orf99,-1.7483
C11orf10,1.9001
C11orf1,-2.9318
C11orf16,0.0193999999999999
C11orf17,1.6924999999999997
C11orf20,-1.0779
C11orf21,-1.7631
C11orf24,3.7096
C11orf2,-1.0746
C11orf30,0.4848
C11orf31,1.3316
C11orf34,-2.6091
C11orf35,2.1026
C11orf36,-0.1480132112414857
C11orf40,-0.1480132112414857
C11orf41,-0.9722
C11orf42,-0.0036999999999999
C11orf45,-4.942
C11orf46,-0.8726
C11orf48,2.6691
C11orf49,-0.5214
C11orf51,-0.8315
C11orf52,-3.3058000000000005
C11orf53,-1.8937
C11orf54,-1.1053
C11orf57,-4.5852
C11orf58,0.4218999999999999
C11orf59,-0.5648
C11orf61,-2.4897
C11orf63,-3.0502
C11orf64,-0.1480132112414857
C11orf65,0.3497
C11orf66,-0.4818
C11orf67,-1.9941
C11orf68,-0.282
C11orf70,-0.4186
C11orf71,-4.277799999999999
C11orf73,1.2873
C11orf74,0.0831
C11orf75,1.2634000000000003
C11orf80,2.9779
C11orf82,2.097
C11orf83,1.7067
C11orf84,5.047500000000001
C11orf85,-0.3714
C11orf86,30.3919
C11orf87,-1.713
C11orf88,-0.2725
C11orf90,-1.8591
C11orf92,0.082
C11orf93,0.6154999999999999
C11orf94,-4.0868
C11orf95,2.7381
C11orf9,-3.7422
C12orf10,0.3864000000000001
C12orf11,4.265000000000001
C12orf12,-0.1480132112414857
C12orf23,-0.0469999999999999
C12orf24,1.3846999999999998
C12orf26,0.1650999999999999
C12orf27,-0.1579
C12orf29,0.0695
C12orf32,3.8058
C12orf34,0.6509
C12orf35,-0.7609
C12orf36,-1.536
C12orf39,-1.6209
C12orf40,-4.6378
C12orf41,2.0562
C12orf42,-0.1723
C12orf43,1.1385
C12orf44,0.9482
C12orf45,2.3342
C12orf4,1.4952
C12orf47,-0.4566
C12orf48,4.2170000000000005
C12orf49,-1.5319
C12orf50,-5.116199999999999
C12orf51,0.3401
C12orf52,2.6978
C12orf53,-1.9828
C12orf54,-2.5381
C12orf5,0.5667
C12orf56,-0.5502
C12orf57,-0.6059
C12orf59,-0.9639
C12orf60,0.0464
C12orf61,-1.9904
C12orf62,0.5207
C12orf63,-0.6247
C12orf65,-1.0663
C12orf66,3.824300000000001
C12orf68,-1.2687
C12orf69,-2.8883
C12orf70,-2.886
C12orf71,0.0085
C12orf72,-0.8604
C12orf73,2.5837
C12orf74,-0.0608999999999999
C12orf75,-0.3504
C12orf76,2.2755
C12orf77,-3.2233
C13orf15,-4.561999999999999
C13orf1,-4.2659
C13orf16,-1.3415
C13orf18,-1.1165000000000005
C13orf23,-2.062
C13orf26,0.2474
C13orf27,0.0363999999999999
C13orf28,-0.1480132112414857
C13orf29,-2.1517
C13orf30,-0.2842
C13orf31,-3.5312
C13orf33,-0.6673
C13orf34,2.0069
C13orf35,2.1894
C13orf36,-5.224599999999999
C13orf37,0.137
C13orf38,4.414100000000001
C13orf39,-2.3586
C14orf101,1.7506999999999997
C14orf102,0.4263
C14orf104,0.1795
C14orf105,3.8933
C14orf106,0.9135
C14orf109,0.3554999999999999
C14orf1,-1.22
C14orf115,-1.3609
C14orf118,1.7555999999999998
C14orf119,0.3182
C14orf126,-0.8132
C14orf128,0.7013999999999999
C14orf129,1.8604
C14orf132,-8.1195
C14orf135,-1.3715
C14orf138,0.7335
C14orf139,-4.2187
C14orf142,-0.1042
C14orf143,2.5647
C14orf145,1.1894
C14orf147,-0.0023
C14orf148,1.1295
C14orf149,0.3512999999999999
C14orf153,0.0943999999999999
C14orf156,0.8185
C14orf159,-4.1892
C14orf162,-1.9548
C14orf165,-6.9206
C14orf166,1.8248
C14orf166B,-2.8668
C14orf167,-1.1871
C14orf169,1.743
C14orf174,0.7122
C14orf176,2.2379
C14orf177,-0.1480132112414857
C14orf178,-2.5774
C14orf179,0.3363
C14orf180,-1.8686
C14orf181,2.0596
C14orf182,0.9477
C14orf183,-2.6389
C14orf184,2.2257
C14orf19,-0.4666
C14orf21,3.3323
C14orf23,-0.1480132112414857
C14orf28,-0.7807
C14orf2,0.7137
C14orf33,2.6105
C14orf34,0.4611
C14orf37,-2.1645
C14orf39,0.7151999999999998
C14orf43,-0.3564
C14orf45,-0.6024
C14orf4,1.9753000000000005
C14orf48,-0.1480132112414857
C14orf49,-3.2499
C14orf50,-1.1035
C14orf53,-7.046799999999999
C14orf64,1.6379999999999997
C14orf68,-0.5906
C14orf70,-4.632899999999999
C14orf72,0.702
C14orf73,-0.131
C14orf79,0.1518
C14orf80,-0.2803
C14orf86,-0.9274
C14orf93,-0.7565
C15orf17,-2.9855
C15orf21,3.339
C15orf2,-1.5454
C15orf23,1.8005
C15orf24,0.4568
C15orf26,-0.7004
C15orf27,-1.0159000000000002
C15orf28,1.7582999999999998
C15orf29,-0.4651999999999999
C15orf32,-0.1480132112414857
C15orf33,-1.2479
C15orf34,0.9341
C15orf37,-1.3542
C15orf38,-0.0284999999999999
C15orf39,-1.5383
C15orf40,-1.1812999999999998
C15orf41,1.6959
C15orf42,4.9108
C15orf43,-3.0864
C15orf44,0.7158
C15orf48,4.225300000000001
C15orf50,-2.6869
C15orf51,-1.3627
C15orf52,-0.5859
C15orf53,-2.1676
C15orf54,0.9825
C15orf55,0.0895
C15orf56,-0.7108
C15orf57,0.2194000000000001
C15orf5,-2.1159
C15orf58,3.3828000000000005
C15orf59,-1.6678
C15orf60,-2.3655
C15orf61,-2.1235
C15orf62,1.4636
C15orf63,0.5016999999999999
C16orf11,-3.4135
C16orf13,2.7644
C16orf3,1.2766
C16orf42,1.5175
C16orf45,-3.0228
C16orf46,-1.1037
C16orf48,-2.1091000000000006
C16orf52,1.1707
C16orf5,0.2739
C16orf53,3.0339000000000005
C16orf54,-3.0173
C16orf55,-0.1304
C16orf57,2.5372
C16orf58,7.358499999999999
C16orf59,5.572800000000001
C16orf61,-0.5519
C16orf62,2.1319
C16orf63,1.0496
C16orf68,4.8065
C16orf70,1.6425
C16orf71,-0.2134
C16orf72,2.4254
C16orf73,-0.9931
C16orf74,-0.3609
C16orf75,3.7593
C16orf78,-3.084
C16orf79,2.2011
C16orf7,-0.5415
C16orf80,-1.1727000000000003
C16orf81,0.3961
C16orf82,-4.1303
C16orf86,-6.27
C16orf87,1.9952
C16orf88,5.1729
C16orf89,-0.5692
C16orf90,-3.4079
C16orf91,2.0188
C16orf92,-2.3518
C16orf93,1.059
C17orf100,1.1112
C17orf101,0.0935
C17orf102,-2.224
C17orf103,-4.033
C17orf104,0.9412
C17orf105,-3.6103
C17orf106,-0.5671
C17orf107,1.2768
C17orf108,-2.0386
C17orf28,-0.9336
C17orf37,2.0129
C17orf39,-3.5393000000000003
C17orf42,3.3828000000000005
C17orf44,-1.0342000000000002
C17orf46,3.2723000000000004
C17orf47,2.0387
C17orf48,-0.3777
C17orf49,-1.6859
C17orf50,2.0877
C17orf51,-1.7224
C17orf53,6.4154
C17orf54,-1.9301
C17orf55,4.794500000000001
C17orf56,2.8248
C17orf57,4.146600000000001
C17orf58,2.9215000000000004
C17orf59,-1.5463
C17orf60,0.615
C17orf61,0.5780999999999998
C17orf62,3.8985
C17orf63,3.2753
C17orf64,4.3832
C17orf65,2.8859
C17orf66,-1.3821
C17orf67,2.6306
C17orf68,1.1
C17orf69,1.4378999999999995
C17orf70,1.5664999999999998
C17orf71,2.9888
C17orf72,-0.431
C17orf73,-4.632899999999999
C17orf74,-1.2916
C17orf75,3.618100000000001
C17orf76,0.0766999999999999
C17orf77,-7.1134
C17orf78,3.111
C17orf79,-0.2703
C17orf80,-0.0669
C17orf81,0.1853
C17orf82,-1.6689
C17orf85,-0.2033
C17orf86,2.5543
C17orf87,-2.4958
C17orf88,-1.3232
C17orf89,2.826
C17orf90,1.8557
C17orf91,-1.8098
C17orf93,-3.9184
C17orf95,3.167
C17orf96,1.5952
C17orf97,-1.1892
C17orf98,-6.150599999999999
C17orf99,-0.4621
C18orf10,-0.3808
C18orf16,-0.5325
C18orf1,-3.4312
C18orf18,0.6725
C18orf19,1.0715
C18orf20,-2.402
C18orf21,1.7342
C18orf22,2.3442
C18orf25,0.9983
C18orf2,-1.6257
C18orf26,-2.1832
C18orf32,1.2952
C18orf34,-1.8682
C18orf45,2.5811
C18orf54,-0.066
C18orf55,2.4522
C18orf56,1.9806
C18orf62,-29.1657
C18orf8,-0.6363
C19orf10,1.653
C19orf12,-0.135
C19orf18,1.4808
C19orf20,-0.3083
C19orf21,-1.542
C19orf22,5.582600000000001
C19orf23,1.7088
C19orf24,1.9629
C19orf25,0.9369
C19orf26,2.6859
C19orf28,0.2219999999999999
C19orf2,-1.7925
C19orf29,0.1896999999999999
C19orf30,-1.5279
C19orf33,-0.6425
C19orf34,0.6287999999999999
C19orf35,-2.296
C19orf36,0.8167
C19orf38,-1.5785
C19orf39,1.3592
C19orf40,3.3223
C19orf41,-2.3038
C19orf42,-0.2525
C19orf43,-1.5679
C19orf44,-0.2256
C19orf45,-0.1566
C19orf46,2.3531
C19orf47,-1.4867
C19orf48,2.9856
C19orf50,0.7875999999999999
C19orf51,0.0681999999999999
C19orf52,1.9444
C19orf53,0.8881000000000001
C19orf54,-2.2294
C19orf55,1.5773
C19orf56,-0.5268
C19orf57,5.774600000000001
C19orf59,-1.3784
C19orf60,0.4023
C19orf61,1.1312
C19orf62,1.6301
C19orf63,-1.3366
C19orf66,-0.9392
C19orf69,-0.2931
C19orf6,4.514800000000001
C19orf70,0.1438
C19orf71,0.9058000000000002
C19orf73,0.0574999999999999
C19orf75,-3.8663
C19orf76,0.3470999999999999
C19orf77,13.4412
C1D,0.8986000000000001
C1GALT1,4.369100000000001
C1GALT1C1,2.7168
C1orf100,-3.5504
C1orf101,-0.4664
C1orf103,2.7421
C1orf104,2.5597
C1orf105,-13.2453
C1orf106,5.0183
C1orf107,7.8179
C1orf109,2.3291
C1orf110,0.0852
C1orf111,4.0242
C1orf112,5.9899
C1orf113,3.817400000000001
C1orf114,-0.8734
C1orf115,-7.2942
C1orf116,2.6964
C1orf122,0.1681
C1orf123,-1.4331
C1orf124,6.2689
C1orf125,-0.3959
C1orf126,3.2126
C1orf127,-0.2944
C1orf128,-1.6958
C1orf129,-1.2625
C1orf130,-3.4749
C1orf131,5.484200000000001
C1orf133,-1.3881
C1orf135,4.2401
C1orf141,-0.4739
C1orf144,-2.0556
C1orf146,-5.066599999999999
C1orf14,-1.4669
C1orf150,-2.6304
C1orf151,-0.4705
C1orf152,1.2867
C1orf156,3.6293
C1orf157,-4.0564
C1orf158,-0.4493
C1orf159,-0.6924
C1orf161,3.4393
C1orf162,-2.694
C1orf163,2.0651
C1orf168,-0.0846
C1orf170,3.6338
C1orf172,1.9306
C1orf173,0.0427
C1orf174,-1.2006
C1orf175,1.5316
C1orf177,2.0975
C1orf180,-1.3376
C1orf182,6.526300000000001
C1orf183,-4.811499999999999
C1orf185,-0.1480132112414857
C1orf186,2.075
C1orf187,-1.4943
C1orf189,-0.6196
C1orf190,-1.5977
C1orf192,-0.0001999999999999
C1orf194,-0.2261
C1orf198,-1.0206
C1orf200,-0.5487
C1orf201,-0.9453
C1orf203,0.5957000000000001
C1orf204,1.1586
C1orf210,0.8479000000000001
C1orf212,-0.0393
C1orf213,1.5739
C1orf216,-0.9663
C1orf21,-8.5182
C1orf220,3.796
C1orf223,-1.433
C1orf226,6.8596
C1orf227,-0.545
C1orf228,1.738
C1orf229,-0.1514999999999999
C1orf230,0.1139
C1orf25,2.8447
C1orf26,1.3901
C1orf27,7.5419
C1orf31,2.9279999999999995
C1orf35,2.6235
C1orf38,-3.2555
C1orf43,2.6032
C1orf49,1.0015
C1orf50,0.5899
C1orf51,0.6559
C1orf52,0.921
C1orf53,2.5788
C1orf54,-1.5221
C1orf55,1.8077
C1orf56,4.428700000000001
C1orf57,3.8664
C1orf58,6.5831
C1orf59,2.7678
C1orf61,0.8035999999999999
C1orf63,2.2147
C1orf64,-1.6557
C1orf65,13.2823
C1orf66,3.495
C1orf68,-0.1480132112414857
C1orf69,-0.1764
C1orf70,-1.2674
C1orf74,4.902800000000001
C1orf77,6.316000000000001
C1orf83,0.4841999999999999
C1orf84,0.0912999999999999
C1orf85,1.4927999999999997
C1orf86,-3.2052
C1orf87,-0.2697
C1orf88,-0.8393
C1orf89,-0.5514
C1orf91,2.7358
C1orf92,0.0711999999999999
C1orf93,-1.8103
C1orf94,-0.383
C1orf9,2.9977000000000005
C1orf95,3.2506
C1orf96,3.3434
C1orf97,4.3613
C1QA,-3.0971
C1QB,-2.7379
C1QBP,1.6153
C1QC,-2.2104
C1QL1,1.1303
C1QL2,1.2741
C1QL3,0.6588
C1QL4,2.0417
C1QTNF1,-3.1945
C1QTNF2,-4.0396
C1QTNF3,0.8971
C1QTNF4,-2.1219
C1QTNF6,3.0509000000000004
C1QTNF7,-4.8621
C1QTNF8,-0.4135
C1QTNF9,-2.3099
C1QTNF9B,0.3430999999999999
C1R,-1.5145
C1RL,-1.2937
C1S,-2.2743
C20orf103,0.7354
C20orf106,-0.8077
C20orf107,1.0834
C20orf108,-4.3051
C20orf111,-0.3511
